comment,star
Ktsktsoysykdktsktsdititd6rroitutrjddjffxkkgzmgxmgx,1
"Sai dây
Quá thất vọng",1
Cằm sạc không nhận mới cay chứ,1
Sạc đc vài lần là nạp ko vào nx,1
Sai sản phẩm,1
Giao sai sản phẩm,1
Chất lượng k tốt.,1
"Đặt dây iPhone mà giao dây gì ko biết !
",1
Ko có hàng bên trong,1
Sạc chậm,1
Dùng đc 2 ngày là hỏng,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
,1
"Sp ko chặt chân cắm, dễ bị mất kết nối nếu ko để cố định",2
1 2 3 4 5  6 7 8 90 ai muốn mua thì mua nha chứ hàng giao bao lâu luôn nha :)),2
Video và ảnh sp các bạn khác đăng rồi nên mình bỏ qua. Về hình thức: nhìn có vẻ khá đẹp. Giá rẻ. Nhưng thực sự mình dùng củ sạc nhanh đúng loại 2.4A thì thấy nó sạc khá chậm so với cap chuẩn...,2
"Mua 2 hẳn 2 cái :) 1 cái thì chưa thấy bị sao, 1 cái thì mới sạc 1 ngày đã hỏng . Không biết làm ăn kiểu gì",2
"Đã dùng hơn 1 tháng nay đã có dấu hiệu hư hỏng, sạc hơn tiếng rưỡi mà chỉ vào đc 9%, tiền nào của đấy, không phải shop mall là tốt đâu nha mn, nếu muốn sử dụng lâu thì e khuyên nên chọn hãng khác ạ",2
"Mua 2 dây sạc mà gửi về vẫn 1 dây
Chịuuuuuu shop luôn
Thôi dùng tạm đỡ phải lằng nhằng",2
Sạc sài tạm đc,2
Xạc không nhanh như quảng cáo,2
"Đặt hàng 7 ngày nhận được , đóng gói cẩn thận ok . 
Dùng được vài hôm thì hỏng. 
Mọi người có thể mua hoặc không mua.",2
Sạc tạm thôi chứ không bền do cắm nhiều chân sạc cứ bị lỏng k ăn với máy nữa thì lại mua dây mới,2
"shop giao sai hàng nhắn tin thì k phản hồi , tuy nhiên đóng gói cản thận",2
Dây sạt k tốt dùng vài ngày đã hư kém chất lượng  giao hàng lâu  mình khuyên k nên mua,2
"Không phải mới mua lần đầu tại shop. Đã từng mua vài lần nhưng lần này rất không hài lòng. Quảng cáo của bài bán sản phẩm là dây vỏ bện kim loại nhưng nhận sản phẩm là dây cao su. Tuy giá có rẻ hơn, nhưng nếu là loại dây vỏ khác thì sao không tách ra bài riêng mà gộp vào cố ý để khách nhầm lẫn.",2
"mình đã từng mua sạc ở shop (lần đầu mua sạc 3 cổng) thấy sạc nhanh rất okie, nhưng mua sạc 1 cổng này thì sạc vô cùng lâu. 5’ mà mới đc 1% pin. Nản quá",2
Đạt dây 1m mà shop giao dây 0.5m . tiền bạc cũng k nhiều đâu nhưng shop làm ăn chán quá. Sẽ k mua lại nữa,2
dây ngăns có mẩu chưa sử dụng nên chuea biewts nhưng hơi thất vingj xíubdbhdhdbdb,2
"Mẫu mã đẹp, nhưng chất lượng kém, dùng được đúng 1 tháng điện k vào luôn, vứt",2
"Từ lúc nhận về sạc được 5 lần hỏng dây
Bây giờ sạc không lên.",2
"Rất thất vọng với cách làm việc của shop, tgian giao hàng khá nhanh nhưng đặt dây sạc của iPhone thì khi nhận được lại là một chân sạc khác và nt cho shop cũng chưa rep, tưởng có dây sạc mới dùng :))))",2
"Đặt dây sạc nhanh iphone , gửi dây sạc thường androi, quá thất vọng",2
không sạc được?,2
"Củ xạc không dùng được, về cắm không lên điện",2
Giao hàng nhanh đóng gói cẩn thận. Hình thức ok nhưng cáp k sạc đc 🤣🤣🤣,2
"Sạc dùng đc 1 thgian có dấu hiệu chập
Lúc lên lúc k 
Mng nên cân nhắc",2
"Dùng được gần tháng là sạc hỏng, cả hai cái luôn. Lúc đầu dùng rất ổn. Đến nay là sạc điện không vào nữa.",2
"Shop giao sai sản phẩm nha. Đặt ip giao ss, op. Nhắn tin thì không giải quyết vấn đề",2
Chưa đầy 1 tháng đã có vấn đề :))) sạc lúc vào lúc không 🥲,2
"Sạc đc 5 ngày hỏng,",2
"Shop giao hàng thì lâu,  tiền vận chuyển thì mắc,  khi nhận được hàng mình cắm sạc thì không vô biên ( không sạc đc dây đã bị hư) .",2
Hàng khá ok dây dài tiện dùng lâu dài thì chưa biết nhưng mà giờ thấy ok,2
Dùng chưa được 1 tháng đã hỏng mng ạ chán cả nên,2
Dễ vỡ😞.!,2
Sản phẩm đẹp sử dụng ok,2
釨木林 弓祙 烤,2
Hahggahahshshshshshshshshshshshshdhshshshshshshshshs,2
😕,2
Giao hang nhanh nhưng tiec cái là ve k dùng dc :(,2
"Đồ dởm, xài đc chưa tới 5 lần là hư.",2
Sạc rất chậm,2
Xiaomi 8lite pim vào cực kì lâu,2
mình lấy dây sạc ip mà shop lấy cho mình dây sạc nào đó không phải của ip 🥲👎thất vọng thật sự...,2
Dây sạc ko đc,2
,2
,2
,2
,2
,2
,2
,2
,2
,2
,2
Giao hàng nhanh shop trả lời tin nhắn quá lâu dây sạc với củ sạc sạc lâu là nóng,3
"Cục sạc dự phòng nặng, pin lâu, chất liệu chống trầy. 
Dây cáp 0.5M hơi ngắn, nên chọn loại 1M. 
Cốc sạc đẹp, dây sạc pin nhanh chắc chắn và pin vào nhanh.",3
Mình mua 5 sợi cáp sạc dây dù. Có 1 sợi type C dài 0.5m không vô điện khi sạc và là sợi đang cần sử dụng nhiều nhất. 4 sợi còn lại sử dụng bình thường. Chất lượng thế nào phải chờ thời gian mới biết. Đóng gói kỹ.,3
Mình toàn mua dây sạc ở đây nhưng này lại hỏng sạc khá buồn nhaaa,3
"Mua thử cáp giá rẻ, nói chung chất lượng và độ hoàn thiện không cao. mua 2 dây sau 1 tuần tèo 1 dây.",3
Hơn một gang tay một xíu . Sạc hơi chậm . Vận chuyển cũng khá lâu,3
"Để là dây vỏ kim loại bọc dù mà này dây nhựa, phâm loại ko để chi tiết gì cả",3
Sạc nóng lắm các cụ ạ. Nên nếu có sạc cũng k nên để gần đồ dễ cháy 😔😔😔😔😔😔😔😔,3
Nhìn hình tưởng iphone ai ngờ là sạc samsung mua về không sạc được,3
"Đặt hàng cộng 3,5 m mà giao thì có 1,5 m...shop làm ăn ko trung thực 3s cho shop rút kinh nghiệm 🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",3
"hàng shoppe có khác nhờ =)))) mấy ngày đầu xài ok , mấy ngày sau đụng nhẹ cái rớt nguồn sạc , sạc lâu",3
Chất lượng sản phẩm tệ Lỏng lẻo lắm cứ phải canh không thì thiệt bị chẳng được sạc đầy Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Giao hàng quốc tế nên hơi lâu xíu,3
Thực sự rất đẹp và xịn em cảm ơn ạ em xin cảm ơn xảm ơn cảm ơn cảm ơn,3
"Sản phẩm chỉ sạc được một lần.
Quá tệ.
Không ưng ý lắm cho shop 3 sao",3
Nậkakakakosnskskaksn xm kzoaljabs s d dbbdsujsjshahahsb d d  fbdb,3
"Mình mua 2 dây sạc hơi chậm , giao cũng lâu , nhưng giá sale rồi thì kh đòi hỏi gì",3
"Sạc ko nhanh như quảng cáo
👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉👉",3
xin lỗi ko để ý shop sản phẩm dc lên mua,3
"Shop giao bị lộn hàng , không sạc duoc iphone đâu",3
Shop k nhiệt tình,3
"Loại 0.5M ngắn lắm á nha, nên mua loại 1M. Còn mình đem ra sạc chưa được 10 ph là hai đầu dây nóng ran luôn mình sợ quá nên đem cất lại rồi hic. Sẽ không dám mua lại dây hãng này. Đây là trải nghiệm mua hàng của mình.",3
Truyền dữ liệu được nhưng bị tê tay khi chạm vào đầu type c. Đánh giá 3*,3
Chọc học tập áo wo wo wo ai có số quartermaster đi học kb b kb ủa FLV mà bỏ vx is an app học is sự là có nói ước awnm có KN,3
mua của shop 2 lần r. mới đầu mua về sài rất ôk. vào bin rất nhah nhưng sài đc hơn tuần thì dây bắt đầu hư k còn vào bin nữa.,3
"Dây sạc dùng tốt ổn định
Củ sạc mua lần trước đã hư
Dùng chập chờn không ổn định",3
sạc nhanh nhưng 1m hơi ngắn biết vậy đặt dài xíu :)) xài chưa được 1 tháng sạc mún ko vô pin nữa gòi đó nha cân nhắc khi mua,3
Chất lượng sản phẩm mới dùng được mấy ngày nên chưa biết đc chất lượng thế nào. Nhưng mình mua củ sạc nhanh 20w là nổ cháy đen thui rồi. May là ng k sao,3
Tạm ổn tuy nhiên sạc với máy thì hơi to. Đút mãi mới vào. Sót đt vch,3
"Giao nhanh. Đúng hàng. Đang sạc thử thấy khá oke. Vào pin không quá nhanh nhưng cũng ổn. Không biết bền không
Edit: nhận ngày 29/5. Đến 23/6 hỏng rồi nhé",3
Ruột dây chưa được tốt sử dụng một thời gian là hỏng 🥲🥲🥲🥲🥲🥲🥲🥲🥲,3
Sạc hơi kém và chậm nha. Mình dùng sạc ip6 mà đc có hơn 1 lần ,3
"Sau 1 thời gian dùng thì hỏng mất 1 dây trong 2 dây mua. Dù dây vẫn mới nguyên k bị xước xát 1 tí gì luôn. Anh em chú ý khi mua, chất lượng không ổn định đâu",3
,3
Dùng gần tháng cắm k vào nữa luôn ạ k hiểu sao nữa 😞😞😞😞😞😞😞😞😞😞😞😞,3
"Sạc qc là nhanh mà m sạc siêu chậm, rất rất lâu 4-5tieng mới đầy pin",3
"shabanNNzncmcm mx
nạnajakajzzk
hậkzkakKJJJ
nâjakajckvkvivivivivjvjajnanxnc
nsjajzjckckckvkvkvkvkajahx
ạncj j j j j ki",3
Giao hàng quá lâu.gần 20 ngày.lần sau chắc k đặt nưa.,3
"Chất lượng thì cũng tạm, nhưng thế nào giao hàng lâu quá, biết là shop quốc thế thì phải mất vài tuần để đến nơi nhưng mà đây mất hơn vài tháng trời, chịu",3
"Dây sạc dễ đứt, mới mua có 1 tuần về mà đứt trong rồi",3
Mua về để sạc cục sạc dự phòng nhưng cắm vào thì không vô pin. Mặc dù cắm lại dây cũ vẫn vô pin.,3
Chất lượng tốt mỗi tội không hiểu sao dây lại ngắní bằng nửa dây bình thường,3
,3
Mình xài xiaomi mà củ sạc không kích hoạt sạc nhanh...chỉ sạc bình thường,3
"Sau 3 ngày dùng chất lượng giảm rõ rệt, nạp rất rất lâu vẫn chưa đầy, phin lại còn nhảy số ",3
"Sạc rất nóng, lại còn chậm. Giá rẻ nên k đòi hỏi nhưng thật sự là không bằng cái sạc 15k",3
"Hàng giao rất chậm, ship đợi huỷ hàng mới chịu giao",3
Sử dụng đc 3 tuần thì cắm vào không nhận sạc nhanh nữa là sao vậy shop ???? Trong khi dây khác vẫn nhận.,3
Hàng đóng gói cẩn thận. Sạc dự phòng tốt. Chỉ có dây cáp sạc chưa tương thích. Phải rút ra cắm lại nhìu lần.,3
"Tiền nào của nấy, một bên tai nghe bị chập k nghe đc.",3
Cũng rẻ. Để xài coi sao đã,3
ok,3
Giao hàng quá lâu.,3
Sạc lâu nhận pin,3
Thời gian giao hàng khá lâu,3
Chân cắm không vừa,3
Dây ngắn ngũn,3
,3
Hàng đẹp nhưng đơn vị giao hàng làm việc quá kém,3
Khá ổn,3
M,3
Mua dây iPhone lại chuyển dây Sam sung,3
Shop giao hàng quá chậm,3
Giao hàng lâu nhanh hư.,3
Xài cũng đc nhưng ko trâu như giới thiệu;),3
Tai nghe đeo rất đau tai,3
Rõ em ấn caia 1m mà sao về 2 cái 0.5m :((,3
"Chưa thử nên chưa thể đánh giá, hi vọng bền hơn dây kia Chưa thử nên chưa thể đánh giá, hi vọng bền hơn dây kia",3
Bdhshdjsjsjsjjsjsjsjsjskskskskksksksksksjsjsjsjsjsnsjjsjsjsjsjjs,3
Dây sạc dùng đc vài ngày đã hỏng r sạc không vào,3
Tạm ổn,3
"Cáp chất lượng tồi, sạc méo ăn",3
Tạm ổn.,3
Sạc 2 tiếng được 70% pin 8plus,3
Gửi lộn  sp :),3
nice,3
Pin xài chưa đc đầy iphone đã sạch pin,3
dùng tạm đc ,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
"sạc ổn, dùng ok so với giá tiền, trừ 1 sao vì giao hàng qá lâu, tận 20 ngày mới nhận được",4
"Giá hạt rẻ mà chất lượng cũng hạt rẻ quá,mới dùng đc 4 lần sac nay đã k vào điện nữa rồi😢",4
Sản phẩm tốt trong tầm giá sạc nhanh sản phẩm đẹp rất đáng tiền thời gian giao hàng cũng chấp nhận được nói chung đáng mua.,4
"1 - Giao hàng hơi lỉnh kỉnh chút, bên giao hàng hẹn lên hẹn xuống, ra tận nơi lấy cũng ko đc. 
2 - Nói là sạc nhanh nhưng ko hề nhanh chút nào.
=>>> thất vọng.",4
"Hàng như hình, thời gian ship hơi chậm, chưa đc sử dụng vì nhờ người lấy hộ. Mong sản phẩm tốt ok, đã mua ở đây r",4
"Đóng gói cẩn thận, giao nhanh. Có điều sạc vào lâu đấy, nên là thui tạm chấp nhận",4
Trước mình mua dây sạc dài 1m đung rất thích. Sạc nhanh và bền. Sau mua thêm dây 2m thì thấy sạc ko bằng dây 1m :(((( nói chung là dùng được. Chỉ có sạc ko nhanh như miêu tả thôi,4
Chả biết đánh giá sao. Dùng tạm thời ổn. Giá rẻ. Jjejeowjhwjm,4
"Giao hàng quá chậm, sạc bình thường, đầu usb cắm vào củ sạc hơi rít",4
"Đẹp! Chưa dùng, chắc ổn! Sfjbđbcsvnfạtiỷeipùgkgxfnczvnxzvh",4
"Dây giá rẻ khá ok, vỏ thì siêu bền như dây thì được 1-2-3 tháng thôi mọi người ạ. Cân nhắc khi mua nha, nhưng riêng mình vẫn thích =))",4
dùng ổn nhưng chưa thấy giao đến đã có chỗ ấn nhận hàng rồi dhbdjshdbsh,4
"Giao hàng lâu. Không sạc nhanh được, sạc chậm hơn cả cái sạc của máy. 4 tiếng từ 44% lên 100%. Nên mn đừng mua nhé.",4
"Hình ảnh chỉ mang tính chất kiếm xu, hàng giao nhanh chất lượng ổn áp với giá tiền. Sẽ ủng hộ shop trong thời gian tới flash sale săn giá rẻ Ok",4
Giá cả vậy là oke rồi. Không đòi hỏi j thêm kkkkkkkkkkkkkkkkk,4
"Mình đã test thử … vô pin nha mn 
Còn sử dụng có đc lâu k thì mình chưa bik 
Giá thành rẻ 
Nhìn ngoài cũng ok",4
Njskskssksmdxxldlnbsjkssnismsd kssms đnskm dnskmdkdmksnsmsmsm,4
"Hình ảnh và video chỉ mang hình thức minh họa. Shop giao sản phẩm giống như hình, giao hàng nhanh chưa test nên ko biết chất lượng tốt ko...",4
"Dây sạc tốt, rẻ, bền , nên mua dùng thử, nhưng bên giao hàng thì không nhiệt tình. Nên mua dùng",4
Dây đẹp...hàng  cung  tạm ok...2m ..dày lắm......nhưng dây nói sạc nhanh..nhưng sạc lại chậm..vô lâu.....cảm ơn shops đã giao hàng Nhanh,4
Mua lần 2 loại dây đỏ ship đến thì dây xanh mua cách đấy 1 tháng đã hỏng. Cùng loại đỏ vẫn đang dùng mong rằng dùng đc lâu,4
Dây sạc ok nhưng chất liệu vỏ bên ngoài là cao su mềm nên có thể ko chắc chắc như dây bện của màu đen và đỏ,4
"Sạc lâu lên pin, đóng gói kĩ, do quốc tế nên giao hàng hơi lâu thuii",4
"đây là lần thứ 3 em mua hàng ở shop ạ
hàng thì ok nhmà 1 time dây sạc nó bị lag lag í
có lúc vào pin có lúc khong vào ạ",4
"Sạc vào điện nhanh. Nhưng lúc đầu mới cắm ko sạc đc. Mình phải rút ra cắm lại mấy lần sau đó mới vào điện ổn định. Ship hàng siêu nhanh, 5 ngày là nhận đc hàng dù là hàng quốc tế. Mua đợt sale có 29k nên thế là ok rồi",4
Xịn mà củ sạc không khớp với dây jdbdbdbdbdbdddhdjjyguodiygiyfogxigxufcigxoydiydiydfifigfoyfoyf9yd9yfiyf9yfoyfitfoyfiyfy8diyfiyfitditxitdiyditf7td7rs8tdrzrudtdtisutsurdreutsursyrsyrdyrdyrdursutetudutsutdutditdt8d8td7td8td8tdtid8tdutd8td8td8td8te8te8e8te8td8tfitf8yd85d8yd8td8yf8tdutditditdtidiyfiditd,4
Hàng đến đúng thời gian. Đầu dây có mấy vết xước nên cho 4 sao thôi.,4
Dây sạc ngắn hơn mình nghĩ. Giao hàng nhanh. Đóng gói đẹp cẩn thận. Sạc ok,4
"Dây 2M nên khá dài, dùng ổn, đẹp, bền. Nhưng mình không hiểu sao nó đi từ ổ điện đến củ sạc tốt thì dây bắt được tốt, còn củ sạc bình thường với cục sạc dự phòng của mình thì dây bắt khá chập chờn😞",4
Xạc vào chậm. Chọn nhầm hàng muốn đổi nhưng shop kêu xa quá nên k đc đổi hàng 🙂🙂,4
Tương đối thôi hánnsnrnzuqhhsnajsjnsnsnxnnxnznznznnzjsn,4
"Mình mua trong đợt sale nên giá quá oke 
Cần phải sử dụng mới biết chất lượng hay k nhưng mình nghĩ shoppe mall nên yên tâm hơn!",4
"Giao hàng hơi lâu, ship khó chịu, sản phẩm như hình ảnh mong chất lượng ok kg giống như các sp trước m đã mua",4
Hàng dùng tốt trong tầm giá. Với giá này thì không yêu cầu cao được hơn. Chất lượng đóng gói oke,4
"- Dịch nên giao hàng khá lâu.
- Cáp ok, bện nylon khá chăc chắn.
- Đóng gói ổn, thiết kế đẹp, đáng đồng tiền.
Hy vọng gắn bó lâu dài với sản phẩm.",4
"Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Kem Ủ Tóc Le Petit Olivier Chiết Xuất Dầu Olive, Bơ Hạt Mỡ, Dầu Argan 330MLNhấn vào một đoạn để dán vào hộp văn bản.",4
"Mua với giá shock, có 1000₫ thôi. Nên cũng không ý kiến nhiều. Tuy nhiên vẫn (P) nhận xét đàng hoàng: dây mềm, màu đẹp, các điểm nối chắc chắn, còn chưa dùng lâu nên độ bền và khả năng thích ứng với đồ Apple chưa đánh giá được. ",4
Mới mua đã gẫy nhưng shop tặng lại cái mới chưa nhận nên chưa bt dc giao hàng khá chậm nên bạn nào cần nhanh thì ko nên mua,4
